             Date       Close        High         Low        Open      Volume
1677   1987-08-03    0.277158    0.285766    0.277158    0.282322    63358400
1678   1987-08-04    0.290930    0.290930    0.275437    0.278880   120960000
1679   1987-08-05    0.297816    0.299537    0.289208    0.290930   129920000
1680   1987-08-06    0.318474    0.321917    0.294373    0.297816   252000000
1681   1987-08-07    0.320196    0.325360    0.316752    0.318473   152320000
1682   1987-08-10    0.332676    0.332676    0.315438    0.332676    77996800
1683   1987-08-11    0.341293    0.346465    0.336123    0.341293   271040000
1684   1987-08-12    0.336123    0.343017    0.332675    0.341293   161280000
1685   1987-08-13    0.337846    0.346465    0.334399    0.336123   196000000
1686   1987-08-14    0.337846    0.344741    0.330951    0.334399   104854400
1687   1987-08-17    0.341293    0.344741    0.336123    0.341293   145600000
1688   1987-08-18    0.336123    0.341293    0.332675    0.339570   237440000
1689   1987-08-19    0.344741    0.344741    0.337846    0.341293    66875200
1690   1987-08-20    0.356807    0.361978    0.343017    0.346465   175840000
1691   1987-08-21    0.365425    0.370597    0.355083    0.356807   140000000
1692   1987-08-24    0.360254    0.368873    0.360254    0.365425   120960000
1693   1987-08-25    0.358531    0.367149    0.358531    0.363702   136640000
1694   1987-08-26    0.358531    0.368873    0.358531    0.365425   196000000
1695   1987-08-27    0.358531    0.363702    0.355083    0.360254   124320000
1696   1987-08-28    0.358531    0.361978    0.355083    0.358531    95816000
1697   1987-08-31    0.372320    0.374044    0.356807    0.360254   150080000
1698   1987-09-01    0.361978    0.380939    0.361978    0.377491   138880000
1699   1987-09-02    0.358531    0.367149    0.349912    0.358531   229600000
1700   1987-09-03    0.353359    0.363702    0.346465    0.361978   184800000
1701   1987-09-04    0.348189    0.356807    0.344741    0.353359   108438400
1702   1987-09-08    0.343879    0.348188    0.334399    0.346465   175840000
1703   1987-09-09    0.363702    0.365425    0.341293    0.346465   157920000
1704   1987-09-10    0.370597    0.375768    0.366287    0.367149   140000000
1705   1987-09-11    0.375768    0.382663    0.363702    0.372320   124320000
1706   1987-09-14    0.365425    0.380939    0.363702    0.377491    81905600
1707   1987-09-15    0.356807    0.365425    0.355083    0.365425   104608000
1708   1987-09-16    0.356807    0.362840    0.353359    0.356807   168000000
1709   1987-09-17    0.358531    0.360254    0.351636    0.358531    66796800
1710   1987-09-18    0.356807    0.360254    0.354221    0.358531    71198400
1711   1987-09-21    0.346465    0.363702    0.346465    0.356807   128800000
1712   1987-09-22    0.373182    0.374044    0.346465    0.348189   153440000
1713   1987-09-23    0.380939    0.386110    0.370597    0.373182   254576000
1714   1987-09-24    0.389557    0.399037    0.380939    0.380939   182560000
1715   1987-09-25    0.396452    0.399899    0.389557    0.391281   106523200
1716   1987-09-28    0.384386    0.405071    0.382663    0.396452   203840000
1717   1987-09-29    0.375768    0.386110    0.374044    0.386110   171360000
1718   1987-09-30    0.389557    0.393005    0.374044    0.374044   122080000
1719   1987-10-01    0.401623    0.405071    0.389557    0.391281   116480000
1720   1987-10-02    0.403347    0.405071    0.396452    0.401623    96499200
1721   1987-10-05    0.408518    0.411965    0.398176    0.403347   134400000
1722   1987-10-06    0.384386    0.410242    0.382663    0.410242   201600000
1723   1987-10-07    0.382663    0.384386    0.374044    0.382663   224000000
1724   1987-10-08    0.374044    0.386110    0.367149    0.382663   164640000
1725   1987-10-09    0.373182    0.382663    0.372320    0.374044   145600000
1726   1987-10-12    0.367149    0.374906    0.356807    0.374044   199360000
1727   1987-10-13    0.375768    0.377491    0.367149    0.375768   162400000
1728   1987-10-14    0.367149    0.372320    0.358531    0.370597   258720000
1729   1987-10-15    0.358531    0.375768    0.356807    0.367149   348320000
1730   1987-10-16    0.332676    0.365425    0.327504    0.360255   420000000
1731   1987-10-19    0.251661    0.332675    0.244766    0.332675   476000000
1732   1987-10-20    0.237872    0.289582    0.224944    0.265451   568960000
1733   1987-10-21    0.279240    0.289582    0.262003    0.265450   534240000
1734   1987-10-22    0.253385    0.279240    0.248214    0.270621   385280000
1735   1987-10-23    0.244766    0.251661    0.236148    0.246489   198240000
1736   1987-10-26    0.193055    0.241319    0.190470    0.237872   313600000
1737   1987-10-27    0.208568    0.222358    0.199950    0.203397   455840000
1738   1987-10-28    0.230976    0.232700    0.201674    0.212016   418880000
1739   1987-10-29    0.272346    0.275793    0.222358    0.236148   331520000
1740   1987-10-30    0.266312    0.296478    0.265451    0.275793   421120000
1741   1987-11-02    0.267174    0.272346    0.258555    0.267174   188160000
1742   1987-11-03    0.249938    0.265451    0.236148    0.262003   313600000
1743   1987-11-04    0.248214    0.256832    0.239595    0.244766   234080000
1744   1987-11-05    0.262003    0.267174    0.249937    0.249937   255360000
1745   1987-11-06    0.260280    0.272346    0.255108    0.263727   187040000
1746   1987-11-09    0.256832    0.258555    0.249938    0.255108   210560000
1747   1987-11-10    0.249938    0.258556    0.248214    0.251661   231840000
1748   1987-11-11    0.256832    0.263727    0.253385    0.256832   185920000
1749   1987-11-12    0.267174    0.275793    0.264589    0.265451   246400000
1750   1987-11-13    0.256832    0.272346    0.255108    0.270621   154560000
1751   1987-11-16    0.253385    0.265451    0.251661    0.260280   184800000
1752   1987-11-17    0.241845    0.255665    0.241845    0.253937   268800000
1753   1987-11-18    0.250483    0.252210    0.238390    0.247027   265440000
1754   1987-11-19    0.238390    0.252210    0.234935    0.252210   182560000
1755   1987-11-20    0.245300    0.248755    0.229753    0.234935   250880000
1756   1987-11-23    0.250483    0.250483    0.240118    0.245300    97395200
1757   1987-11-24    0.255665    0.260847    0.249619    0.253937   197120000
1758   1987-11-25    0.252210    0.255665    0.248755    0.255665    92400000
1759   1987-11-27    0.241845    0.252210    0.240118    0.250482    70683200
1760   1987-11-30    0.228025    0.238390    0.210750    0.233207   416640000
1761   1987-12-01    0.229753    0.234935    0.226298    0.231480   181440000
1762   1987-12-02    0.224571    0.231480    0.224571    0.229753   142240000
1763   1987-12-03    0.210750    0.230616    0.205568    0.228025   319200000
1764   1987-12-04    0.212478    0.215933    0.205568    0.209023   244160000
1765   1987-12-07    0.228025    0.229753    0.214206    0.214206   203840000
1766   1987-12-08    0.238390    0.240981    0.229753    0.231480   254240000
1767   1987-12-09    0.241845    0.250482    0.234071    0.238390   179200000
1768   1987-12-10    0.240118    0.248755    0.229753    0.233207   276640000
1769   1987-12-11    0.234935    0.240118    0.231480    0.240118   122080000
1770   1987-12-14    0.257392    0.259119    0.236663    0.238390   341600000
1771   1987-12-15    0.259119    0.264302    0.255665    0.260847   299040000
1772   1987-12-16    0.271212    0.274667    0.257392    0.260847   330400000
1773   1987-12-17    0.271212    0.281576    0.271212    0.279849   325920000
1774   1987-12-18    0.279849    0.285032    0.271211    0.272940   302400000
1775   1987-12-21    0.288487    0.288487    0.278122    0.279849   188160000
1776   1987-12-22    0.286759    0.288487    0.279849    0.288487   128800000
1777   1987-12-23    0.291941    0.295396    0.285032    0.288487   171360000
1778   1987-12-24    0.294532    0.297124    0.288487    0.290214    69944000
1779   1987-12-28    0.278122    0.293669    0.272940    0.291941   229600000
1780   1987-12-29    0.291078    0.291941    0.278122    0.279849   118720000
1781   1987-12-30    0.299715    0.302306    0.293669    0.293669   155680000
1782   1987-12-31    0.290214    0.297124    0.289350    0.293669   117600000
1783   1988-01-04    0.309216    0.309216    0.291941    0.295396   330400000
1784   1988-01-05    0.308353    0.319580    0.305761    0.317853   309120000
1785   1988-01-06    0.302306    0.310944    0.302306    0.310944   268800000
1786   1988-01-07    0.307488    0.309216    0.293669    0.300579   212800000
1787   1988-01-08    0.276394    0.312671    0.272940    0.307488   486080000
1788   1988-01-11    0.293669    0.295396    0.274667    0.276394   404320000
1789   1988-01-12    0.290214    0.300579    0.274667    0.297124   400960000
1790   1988-01-13    0.291941    0.298852    0.284168    0.290214   211680000
1791   1988-01-14    0.291941    0.296260    0.290214    0.295396   132160000
1792   1988-01-15    0.296260    0.310944    0.293669    0.300579   343840000
1793   1988-01-18    0.295396    0.297124    0.290214    0.297124   125440000
1794   1988-01-19    0.295396    0.298851    0.285896    0.291941   274400000
1795   1988-01-20    0.274667    0.297124    0.264302    0.297124   680960000
1796   1988-01-21    0.277258    0.281576    0.272076    0.279849   493920000
1797   1988-01-22    0.271212    0.281576    0.264302    0.279849   445760000
1798   1988-01-25    0.282440    0.286759    0.272940    0.272940   200480000
1799   1988-01-26    0.274667    0.283304    0.271212    0.281576   143360000
1800   1988-01-27    0.274667    0.279849    0.267757    0.278122   258720000
1801   1988-01-28    0.285032    0.286759    0.274667    0.276394   232960000
1802   1988-01-29    0.286759    0.288487    0.278122    0.286759   265440000
1803   1988-02-01    0.288487    0.293669    0.285896    0.288487   199360000
1804   1988-02-02    0.285032    0.289350    0.279849    0.286759   191520000
1805   1988-02-03    0.272940    0.285032    0.271211    0.283304   226240000
1806   1988-02-04    0.274667    0.277258    0.269484    0.272940   199360000
1807   1988-02-05    0.266893    0.278985    0.266029    0.276394   132160000
1808   1988-02-08    0.267757    0.271211    0.260847    0.266029   203840000
1809   1988-02-09    0.274667    0.275531    0.267757    0.269484   116480000
1810   1988-02-10    0.283304    0.286759    0.274667    0.274667   228480000
1811   1988-02-11    0.280713    0.285032    0.278122    0.283304   147840000
1812   1988-02-12    0.283863    0.287325    0.280401    0.281266   137760000
1813   1988-02-16    0.285594    0.285594    0.276940    0.283863   154560000
1814   1988-02-17    0.289921    0.294248    0.285594    0.285594   256480000
1815   1988-02-18    0.289056    0.295979    0.287325    0.288190   143360000
1816   1988-02-19    0.289056    0.290786    0.287325    0.289056    90764800
1817   1988-02-22    0.299441    0.302037    0.287325    0.287325   200480000
1818   1988-02-23    0.295979    0.302902    0.292517    0.299441   220640000
1819   1988-02-24    0.292517    0.297710    0.290786    0.295979   145600000
1820   1988-02-25    0.289056    0.297710    0.289056    0.290786   179200000
1821   1988-02-26    0.289056    0.292517    0.285594    0.290786    82342400
1822   1988-02-29    0.297710    0.299441    0.287325    0.289055   112000000
1823   1988-03-01    0.299441    0.301172    0.294248    0.299441   171360000
1824   1988-03-02    0.309826    0.311557    0.301172    0.302902   292320000
1825   1988-03-03    0.321942    0.325404    0.308095    0.308095   473760000
1826   1988-03-04    0.324539    0.325404    0.315019    0.318480   209440000
1827   1988-03-07    0.324539    0.330596    0.321942    0.323673   207200000
1828   1988-03-08    0.320211    0.325404    0.318480    0.323673   144480000
1829   1988-03-09    0.323673    0.327135    0.320211    0.320211   134400000
1830   1988-03-10    0.313288    0.327135    0.313288    0.325404   176960000
1831   1988-03-11    0.316749    0.316749    0.308095    0.315019   157920000
1832   1988-03-14    0.320211    0.321943    0.315019    0.316749    98123200
1833   1988-03-15    0.311557    0.320211    0.309826    0.318480   181440000
1834   1988-03-16    0.319345    0.321077    0.308095    0.310692   118720000
1835   1988-03-17    0.311557    0.321942    0.309826    0.320211   260960000
1836   1988-03-18    0.309826    0.315019    0.306364    0.311557   272160000
1837   1988-03-21    0.303768    0.308961    0.297710    0.307229   227360000
1838   1988-03-22    0.304633    0.308095    0.299441    0.304633   119179200
1839   1988-03-23    0.294248    0.304633    0.289921    0.304633   209440000
1840   1988-03-24    0.282997    0.294248    0.276940    0.289056   320320000
1841   1988-03-25    0.277805    0.285594    0.276939    0.282132   131040000
1842   1988-03-28    0.287325    0.289056    0.273478    0.276940   172480000
1843   1988-03-29    0.283863    0.290786    0.281266    0.287325   213920000
1844   1988-03-30    0.273478    0.285594    0.268285    0.282132   371840000
1845   1988-03-31    0.276940    0.280401    0.271746    0.275209   217280000
1846   1988-04-04    0.268285    0.280401    0.266554    0.275209   181440000
1847   1988-04-05    0.271746    0.273478    0.266554    0.271746   147840000
1848   1988-04-06    0.289056    0.289056    0.270016    0.273478   190400000
1849   1988-04-07    0.282132    0.293383    0.282132    0.289056   163520000
1850   1988-04-08    0.283863    0.289056    0.275209    0.282132   202720000
1851   1988-04-11    0.287325    0.290786    0.283863    0.289056   148960000
1852   1988-04-12    0.289056    0.292517    0.285594    0.289056   173600000
1853   1988-04-13    0.285594    0.290786    0.283863    0.289056   143360000
1854   1988-04-14    0.273478    0.287325    0.270016    0.280401   188160000
1855   1988-04-15    0.273478    0.276939    0.266554    0.275209   232960000
1856   1988-04-18    0.276940    0.282132    0.271746    0.275209   170240000
1857   1988-04-19    0.278670    0.287325    0.277805    0.277805   212329600
1858   1988-04-20    0.275209    0.280401    0.271746    0.278670   215040000
1859   1988-04-21    0.273478    0.280401    0.270016    0.279536   178080000
1860   1988-04-22    0.277805    0.278670    0.273478    0.275209   107643200
1861   1988-04-25    0.282997    0.283863    0.276940    0.278670   150080000
1862   1988-04-26    0.287325    0.289056    0.282132    0.283863   175840000
1863   1988-04-27    0.289056    0.290786    0.287325    0.289056   126560000
1864   1988-04-28    0.286459    0.290786    0.285594    0.289056    99164800
1865   1988-04-29    0.283863    0.287325    0.280401    0.285594    89992000
1866   1988-05-02    0.283863    0.285594    0.280401    0.282132    82196800
1867   1988-05-03    0.289056    0.292517    0.282132    0.283863   124320000
1868   1988-05-04    0.290786    0.298576    0.289056    0.289921   224000000
1869   1988-05-05    0.289056    0.292517    0.287325    0.290786    70459200
1870   1988-05-06    0.285594    0.289056    0.285594    0.288190   107038400
1871   1988-05-09    0.282132    0.285594    0.280401    0.285594    76372800
1872   1988-05-10    0.282997    0.283863    0.278670    0.280401    95905600
1873   1988-05-11    0.273478    0.282132    0.273478    0.278670   174720000
1874   1988-05-12    0.275209    0.278670    0.273478    0.273478    82980800
1875   1988-05-13    0.280401    0.280401    0.276939    0.278670    71400000
1876   1988-05-16    0.286159    0.287026    0.277487    0.280956    74760000
1877   1988-05-17    0.280956    0.291362    0.279221    0.287893   193760000
1878   1988-05-18    0.275753    0.282690    0.274019    0.280956   174720000
1879   1988-05-19    0.270550    0.275753    0.267082    0.274019   249760000
1880   1988-05-20    0.268816    0.274019    0.268816    0.272284    81737600
1881   1988-05-23    0.263613    0.269683    0.259277    0.267081   183680000
1882   1988-05-24    0.269683    0.270550    0.261879    0.263613   142240000
1883   1988-05-25    0.267082    0.275753    0.267082    0.270550   135520000
1884   1988-05-26    0.273152    0.274019    0.267081    0.267081    85780800
1885   1988-05-27    0.275753    0.277487    0.270550    0.272284    83955200
1886   1988-05-31    0.287893    0.287893    0.275753    0.277487   123200000
1887   1988-06-01    0.294830    0.294830    0.286159    0.287893   229600000
1888   1988-06-02    0.289628    0.294830    0.287893    0.291362   133280000
1889   1988-06-03    0.298299    0.300033    0.289627    0.289627   175840000
1890   1988-06-06    0.305236    0.305236    0.296564    0.296564   164640000
1891   1988-06-07    0.305236    0.313908    0.301768    0.303502   311360000
1892   1988-06-08    0.312173    0.315642    0.305236    0.306970   258720000
1893   1988-06-09    0.301768    0.313908    0.300033    0.312173   269920000
1894   1988-06-10    0.308704    0.310439    0.298299    0.301768   176960000
1895   1988-06-13    0.312173    0.313908    0.306970    0.312173   148960000
1896   1988-06-14    0.313908    0.319110    0.312173    0.313908   292420800
1897   1988-06-15    0.317376    0.317376    0.312173    0.313908   122080000
1898   1988-06-16    0.308704    0.313908    0.306970    0.312173   107374400
1899   1988-06-17    0.310439    0.310439    0.306970    0.310439    95390400
1900   1988-06-20    0.306103    0.310439    0.305236    0.307837    78601600
1901   1988-06-21    0.311306    0.312173    0.304369    0.305236   123592000
1902   1988-06-22    0.316509    0.318243    0.312173    0.315642   195563200
1903   1988-06-23    0.312173    0.317376    0.312173    0.317376    71388800
1904   1988-06-24    0.312173    0.315642    0.308704    0.312173    74715200
1905   1988-06-27    0.308704    0.314775    0.308704    0.308704    83619200
1906   1988-06-28    0.320844    0.320844    0.308704    0.310439   162568000
1907   1988-06-29    0.321712    0.324314    0.317376    0.319110   143449600
1908   1988-06-30    0.320844    0.324314    0.319110    0.320844   114688000
1909   1988-07-01    0.322579    0.325181    0.320844    0.322579    94539200
1910   1988-07-05    0.327782    0.327782    0.319977    0.322579   104451200
1911   1988-07-06    0.322579    0.329516    0.319977    0.326915   156553600
1912   1988-07-07    0.318243    0.322579    0.313908    0.322579   105604800
1913   1988-07-08    0.313908    0.319110    0.312173    0.315642   105392000
1914   1988-07-11    0.313041    0.315642    0.311306    0.315642    73628800
1915   1988-07-12    0.310439    0.313908    0.308704    0.312173   100900800
1916   1988-07-13    0.310439    0.312173    0.306970    0.310439   115169600
1917   1988-07-14    0.312173    0.313908    0.308704    0.310439    62809600
1918   1988-07-15    0.312173    0.315642    0.310439    0.312173    83025600
1919   1988-07-18    0.315642    0.319110    0.313908    0.314775   113500800
1920   1988-07-19    0.310439    0.315642    0.304369    0.312173   122304000
1921   1988-07-20    0.306970    0.312173    0.305236    0.310439   120086400
1922   1988-07-21    0.298299    0.305236    0.296564    0.303502   149027200
1923   1988-07-22    0.294830    0.300033    0.294830    0.298299   103846400
1924   1988-07-25    0.296564    0.300033    0.293096    0.296564   105896000
1925   1988-07-26    0.296564    0.300033    0.293096    0.296564   101528000
1926   1988-07-27    0.296564    0.300033    0.294830    0.296564   116524800
1927   1988-07-28    0.295697    0.298299    0.293096    0.294830    92680000
1928   1988-07-29    0.307837    0.308704    0.298299    0.300033   158950400
1929   1988-08-01    0.312173    0.317376    0.306970    0.308704    85937600
1930   1988-08-02    0.309572    0.315642    0.308704    0.312173   121284800
1931   1988-08-03    0.310439    0.310439    0.305236    0.310439   110846400
1932   1988-08-04    0.309572    0.313908    0.308704    0.310439    68913600
1933   1988-08-05    0.306970    0.312173    0.306970    0.308704    52662400
1934   1988-08-08    0.305236    0.310439    0.305236    0.308704    29937600
1935   1988-08-09    0.301768    0.306970    0.298299    0.305236   170027200
1936   1988-08-10    0.290495    0.303502    0.289628    0.303502   147806400
1937   1988-08-11    0.300033    0.300033    0.291361    0.293096   106052800
1938   1988-08-12    0.294830    0.298299    0.293096    0.298299    77481600
1939   1988-08-15    0.286699    0.293648    0.281485    0.293648   166678400
1940   1988-08-16    0.295386    0.300599    0.283223    0.284960   122752000
1941   1988-08-17    0.291911    0.297123    0.290173    0.295386   118944000
1942   1988-08-18    0.295386    0.298862    0.290173    0.291911    74065600
1943   1988-08-19    0.283223    0.297123    0.281485    0.295386   227360000
1944   1988-08-22    0.276273    0.283223    0.274536    0.279748   170195200
1945   1988-08-23    0.274536    0.279748    0.272797    0.276273   163576000
1946   1988-08-24    0.283223    0.283223    0.274536    0.276273   125473600
1947   1988-08-25    0.278879    0.281485    0.272797    0.279748   127680000
1948   1988-08-26    0.279748    0.283223    0.278011    0.278011    40152000
1949   1988-08-29    0.284092    0.284960    0.281485    0.283223    57232000
1950   1988-08-30    0.284092    0.284960    0.278010    0.283223    50568000
1951   1988-08-31    0.277142    0.285830    0.274536    0.284960   237686400
1952   1988-09-01    0.270191    0.276273    0.267585    0.276273   246736000
1953   1988-09-02    0.276273    0.278010    0.271060    0.274536   186300800
1954   1988-09-06    0.270191    0.278010    0.269322    0.278010   143449600
1955   1988-09-07    0.265848    0.274536    0.262373    0.271060   179110400
1956   1988-09-08    0.269322    0.274535    0.262373    0.265847   207256000
1957   1988-09-09    0.281485    0.284960    0.262373    0.269322   234673600
1958   1988-09-12    0.284960    0.290173    0.278879    0.284960   148030400
1959   1988-09-13    0.284960    0.286699    0.278011    0.279748   119683200
1960   1988-09-14    0.291911    0.294517    0.288436    0.290173   238571200
1961   1988-09-15    0.289305    0.297123    0.288436    0.291911   165760000
1962   1988-09-16    0.293648    0.297123    0.287567    0.288436   123760000
1963   1988-09-19    0.290174    0.293648    0.286699    0.291911    92131200
1964   1988-09-20    0.288436    0.293648    0.287567    0.290173   102681600
1965   1988-09-21    0.297123    0.298861    0.288436    0.290173    91347200
1966   1988-09-22    0.305811    0.305811    0.297123    0.298862   145667200
1967   1988-09-23    0.304074    0.307549    0.302336    0.302336   101483200
1968   1988-09-26    0.297123    0.305811    0.295386    0.304074    87035200
1969   1988-09-27    0.301468    0.302336    0.295386    0.295386   162982400
1970   1988-09-28    0.302337    0.306680    0.300599    0.302337    84694400
1971   1988-09-29    0.305811    0.307549    0.302336    0.304074   106075200
1972   1988-09-30    0.300599    0.305811    0.300599    0.305811    92892800
1973   1988-10-03    0.295386    0.300599    0.291911    0.298862    90776000
1974   1988-10-04    0.288436    0.297123    0.285830    0.293648    51654400
1975   1988-10-05    0.284092    0.290173    0.281485    0.286699   123200000
1976   1988-10-06    0.276273    0.284091    0.272797    0.281485   167764800
1977   1988-10-07    0.276273    0.276273    0.266716    0.271060   457587200
1978   1988-10-10    0.267585    0.276273    0.260634    0.274536   332640000
1979   1988-10-11    0.271060    0.274536    0.265848    0.265848   194555200
1980   1988-10-12    0.269322    0.271060    0.264110    0.267585   132944000
1981   1988-10-13    0.271060    0.276273    0.267585    0.267585   164460800
1982   1988-10-14    0.269322    0.274535    0.264979    0.274535   157248000
1983   1988-10-17    0.267585    0.271060    0.265848    0.267585    93688000
1984   1988-10-18    0.273667    0.274536    0.265847    0.271060   142598400
1985   1988-10-19    0.278010    0.283223    0.274536    0.276273   277323200
1986   1988-10-20    0.288436    0.289305    0.278011    0.278011   173465600
1987   1988-10-21    0.284960    0.290173    0.283223    0.286699   123603200
1988   1988-10-24    0.278010    0.286699    0.275404    0.286699   135161600
1989   1988-10-25    0.277142    0.279748    0.276273    0.279748    85187200
1990   1988-10-26    0.272797    0.278011    0.267585    0.278011   188720000
1991   1988-10-27    0.271060    0.272797    0.265848    0.269322   143684800
1992   1988-10-28    0.267585    0.274536    0.267585    0.271060    84481600
1993   1988-10-31    0.268454    0.269322    0.260634    0.269322   242905600
1994   1988-11-01    0.264110    0.269322    0.262373    0.267585   143696000
1995   1988-11-02    0.258897    0.265848    0.255422    0.265848   208521600
1996   1988-11-03    0.258028    0.260634    0.255422    0.258897   242457600
1997   1988-11-04    0.262373    0.264110    0.255422    0.255422   153798400
1998   1988-11-07    0.260634    0.262373    0.257159    0.258897   170083200
1999   1988-11-08    0.267585    0.269322    0.259766    0.260634   154526400
2000   1988-11-09    0.272797    0.273667    0.264110    0.265848   201723200
2001   1988-11-10    0.274536    0.276273    0.271060    0.274536    99915200
2002   1988-11-11    0.267585    0.275404    0.267585    0.271060   108684800
2003   1988-11-14    0.270191    0.271060    0.265848    0.269322    85232000
2004   1988-11-15    0.271060    0.272797    0.269322    0.271060    80001600
2005   1988-11-16    0.264110    0.272797    0.262373    0.271060   147840000
2006   1988-11-17    0.265848    0.267585    0.264110    0.264110    79542400
2007   1988-11-18    0.264110    0.267585    0.264110    0.267585    57590400
2008   1988-11-21    0.255225    0.263065    0.252612    0.261322   221905600
2009   1988-11-22    0.251741    0.256967    0.250870    0.254354   148187200
2010   1988-11-23    0.256967    0.257838    0.247385    0.249127   187992000
2011   1988-11-25    0.254354    0.256096    0.250870    0.252612    48294400
2012   1988-11-28    0.254354    0.256096    0.250870    0.254354   139361600
2013   1988-11-29    0.256096    0.256096    0.250870    0.254354    92668800
2014   1988-11-30    0.262194    0.264807    0.256096    0.256096   167843200
2015   1988-12-01    0.270033    0.271775    0.261322    0.263065   212161600
2016   1988-12-02    0.273517    0.277873    0.264807    0.266549   333715200
2017   1988-12-05    0.275260    0.278744    0.270033    0.275260   154414400
2018   1988-12-06    0.275260    0.277002    0.271775    0.273517   104932800
2019   1988-12-07    0.274389    0.275260    0.270033    0.271775    98134400
2020   1988-12-08    0.272646    0.273517    0.270033    0.273517    59460800
2021   1988-12-09    0.272646    0.275260    0.270033    0.273517    44956800
2022   1988-12-12    0.268291    0.275260    0.268291    0.273517   117880000
2023   1988-12-13    0.270033    0.270033    0.266549    0.268291   122550400
2024   1988-12-14    0.277002    0.278744    0.268291    0.268291   193300800
2025   1988-12-15    0.275260    0.282228    0.273517    0.278744   112571200
2026   1988-12-16    0.279615    0.282228    0.273517    0.275260   183489600
2027   1988-12-19    0.283970    0.285712    0.278744    0.280486   234326400
2028   1988-12-20    0.285712    0.289197    0.283099    0.285712   274187200
2029   1988-12-21    0.290939    0.292681    0.285712    0.285712   241964800
2030   1988-12-22    0.285712    0.292681    0.283970    0.290939   106030400
2031   1988-12-23    0.286584    0.288326    0.285712    0.285712    40958400
2032   1988-12-27    0.282228    0.289197    0.282228    0.285712    59987200
2033   1988-12-28    0.280486    0.283970    0.277002    0.282228    51542400
2034   1988-12-29    0.282228    0.283970    0.280486    0.280486   117812800
2035   1988-12-30    0.280486    0.287455    0.280486    0.282228    81692800
2036   1989-01-03    0.281357    0.282228    0.278744    0.280486   100016000
2037   1989-01-04    0.292681    0.293552    0.282228    0.283970   239948800
2038   1989-01-05    0.294423    0.301392    0.287455    0.292681   307328000
2039   1989-01-06    0.297036    0.303134    0.294423    0.294423   198665600
2040   1989-01-09    0.299650    0.300521    0.294423    0.299650    79307200
2041   1989-01-10    0.297036    0.298779    0.289197    0.296165   103320000
2042   1989-01-11    0.293552    0.296165    0.287455    0.294423   156128000
2043   1989-01-12    0.297907    0.299650    0.292681    0.294423   150315200
2044   1989-01-13    0.301392    0.303134    0.295294    0.297907   193905600
2045   1989-01-16    0.304876    0.306618    0.299650    0.301392   168593600
2046   1989-01-17    0.281357    0.303134    0.278744    0.301392   756604800
2047   1989-01-18    0.277002    0.286584    0.275260    0.283970   487928000
2048   1989-01-19    0.282228    0.285712    0.278744    0.282228   255987200
2049   1989-01-20    0.285712    0.289197    0.280486    0.282228   173734400
2050   1989-01-23    0.285712    0.287455    0.283970    0.283970   180532800
2051   1989-01-24    0.290068    0.290939    0.283970    0.285712   223294400
2052   1989-01-25    0.289197    0.292681    0.285712    0.290939   110936000
2053   1989-01-26    0.290939    0.293552    0.283099    0.283970   285264000
2054   1989-01-27    0.262194    0.273517    0.252612    0.266549  2127171200
2055   1989-01-30    0.260451    0.264807    0.259580    0.262194   586499200
2056   1989-01-31    0.263065    0.263065    0.256096    0.259580   460353600
2057   1989-02-01    0.273517    0.276131    0.260451    0.263065   487558400
2058   1989-02-02    0.277002    0.280486    0.273517    0.275260   473491200
2059   1989-02-03    0.273517    0.280486    0.271775    0.278744   178908800
2060   1989-02-06    0.268291    0.275260    0.266549    0.275260   116737600
2061   1989-02-07    0.271775    0.273517    0.266549    0.266549   165155200
2062   1989-02-08    0.266549    0.275260    0.264807    0.271775   157012800
2063   1989-02-09    0.266549    0.271775    0.264807    0.266549   160809600
2064   1989-02-10    0.259580    0.266549    0.257838    0.266549   348342400
2065   1989-02-13    0.257838    0.259580    0.256096    0.256096   235188800
2066   1989-02-14    0.249127    0.257838    0.245643    0.256967   891576000
2067   1989-02-15    0.252612    0.252612    0.247385    0.249127   330624000
2068   1989-02-16    0.253483    0.259580    0.250870    0.252612   255696000
2069   1989-02-17    0.256802    0.258549    0.253308    0.253308   116849600
2070   1989-02-21    0.262043    0.263790    0.256802    0.257676   190556800
2071   1989-02-22    0.256802    0.262043    0.255055    0.260296   238324800
2072   1989-02-23    0.256802    0.258549    0.253308    0.255055    95368000
2073   1989-02-24    0.251562    0.258549    0.251562    0.258549   152129600
2074   1989-02-27    0.255055    0.255055    0.249814    0.251562   115920000
2075   1989-02-28    0.253309    0.256802    0.251562    0.255055   176019200
2076   1989-03-01    0.251562    0.255055    0.248067    0.253308   170128000
2077   1989-03-02    0.244574    0.253309    0.242827    0.249814   376331200
2078   1989-03-03    0.242827    0.246320    0.237585    0.246320   387777600
2079   1989-03-06    0.248067    0.250688    0.241080    0.244574   168515200
2080   1989-03-07    0.249814    0.251562    0.244574    0.248067   260691200
2081   1989-03-08    0.246320    0.253308    0.246320    0.248941   216294400
2082   1989-03-09    0.241080    0.249814    0.241080    0.246320   133436800
2083   1989-03-10    0.244574    0.244574    0.239333    0.241080   102715200
2084   1989-03-13    0.244574    0.248067    0.242827    0.244574   131107200
2085   1989-03-14    0.246320    0.248067    0.243700    0.244573   161940800
2086   1989-03-15    0.244574    0.248067    0.242827    0.246320    90059200
2087   1989-03-16    0.246320    0.248067    0.241080    0.244573   192236800
